0.963619768619537	-0.0119495317339897	-0.215257152915001	-0.0358131229877472	-1.76092195510864	-0.568395078182221
0.963619768619537	-0.0119495317339897	-0.215257152915001	-0.0358131229877472	-1.35808992385864	-0.165563046932220
0.967053592205048	-0.0119495317339897	-0.218917295336723	-0.438645154237747	-1.35808992385864	-0.165563046932220
0.970487356185913	-0.0155686717480421	-0.215257152915001	-0.438645154237747	-1.35808992385864	0.237268984317780
0.970487356185913	-0.0155686717480421	-0.218917295336723	-0.438645154237747	-1.35808992385864	0.237268984317780
0.967053592205048	-0.0228069517761469	-0.215257152915001	-0.438645154237747	-0.955257833003998	0.237268984317780
0.973921179771423	-0.0228069517761469	-0.218917295336723	-0.438645154237747	-1.35808992385864	-0.165563046932220
0.967053592205048	-0.0155686717480421	-0.218917295336723	-0.841477155685425	-0.955257833003998	-0.165563046932220
0.970487356185913	-0.0155686717480421	-0.218917295336723	-0.438645154237747	-1.35808992385864	-0.165563046932220
0.970487356185913	-0.0155686717480421	-0.218917295336723	-0.0358131229877472	-1.35808992385864	-0.165563046932220
0.967053592205048	-0.0191878117620945	-0.218917295336723	-0.438645154237747	-1.35808992385864	-0.165563046932220
0.973921179771423	-0.0155686717480421	-0.218917295336723	-0.438645154237747	-1.76092195510864	-0.165563046932220
0.970487356185913	-0.0191878117620945	-0.218917295336723	-0.0358131229877472	-1.35808992385864	-0.165563046932220
0.967053592205048	-0.0191878117620945	-0.215257152915001	-0.0358131229877472	-0.955257833003998	-0.165563046932220
0.970487356185913	-0.0191878117620945	-0.215257152915001	-0.0358131229877472	-1.35808992385864	-0.165563046932220
0.970487356185913	-0.0191878117620945	-0.215257152915001	-0.0358131229877472	-1.35808992385864	-0.568395078182221
0.967053592205048	-0.0155686717480421	-0.215257152915001	-0.438645154237747	-1.35808992385864	-0.568395078182221
0.963619768619537	-0.0119495317339897	-0.215257152915001	-0.438645154237747	-0.955257833003998	-0.568395078182221
0.967053592205048	-0.0119495317339897	-0.218917295336723	-0.841477155685425	-0.955257833003998	-0.568395078182221
0.967053592205048	-0.0155686717480421	-0.215257152915001	-0.841477155685425	-0.955257833003998	-0.165563046932220
0.967053592205048	-0.0228069517761469	-0.215257152915001	-0.841477155685425	-1.35808992385864	-0.165563046932220
